active,name,citymun_id/id,id
TRUE,"Pigtauranan",occ_configurations.res_citymun_1173,res_brgy_31289
TRUE,"Poblacion",occ_configurations.res_citymun_1173,res_brgy_31290
TRUE,"Portulin",occ_configurations.res_citymun_1173,res_brgy_31291
TRUE,"Butong",occ_configurations.res_citymun_182,res_brgy_31292
TRUE,"Cebole",occ_configurations.res_citymun_182,res_brgy_31293
TRUE,"Delapa",occ_configurations.res_citymun_182,res_brgy_31294
TRUE,"Dumalama",occ_configurations.res_citymun_182,res_brgy_31295
TRUE,"C-Handumanan",occ_configurations.res_citymun_182,res_brgy_31296
TRUE,"Cawayan",occ_configurations.res_citymun_182,res_brgy_31297
TRUE,"Kiburiao",occ_configurations.res_citymun_182,res_brgy_31298
TRUE,"Kipaypayon",occ_configurations.res_citymun_182,res_brgy_31299
TRUE,"Libertad",occ_configurations.res_citymun_182,res_brgy_31300
TRUE,"Linabo",occ_configurations.res_citymun_182,res_brgy_31301
TRUE,"Lipa",occ_configurations.res_citymun_182,res_brgy_31302
TRUE,"Lumintao",occ_configurations.res_citymun_182,res_brgy_31303
TRUE,"Magsaysay",occ_configurations.res_citymun_182,res_brgy_31304
TRUE,"Mahayag",occ_configurations.res_citymun_182,res_brgy_31305
TRUE,"Manuto",occ_configurations.res_citymun_182,res_brgy_31306
TRUE,"Merangerang",occ_configurations.res_citymun_182,res_brgy_31307
TRUE,"Mibantang",occ_configurations.res_citymun_182,res_brgy_31308
TRUE,"Minongan",occ_configurations.res_citymun_182,res_brgy_31309
TRUE,"Minsamongan",occ_configurations.res_citymun_182,res_brgy_31310
TRUE,"Paitan",occ_configurations.res_citymun_182,res_brgy_31311
TRUE,"Palacapao",occ_configurations.res_citymun_182,res_brgy_31312
TRUE,"Pinilayan",occ_configurations.res_citymun_182,res_brgy_31313
TRUE,"Poblacion (Kiokong)",occ_configurations.res_citymun_182,res_brgy_31314
TRUE,"Puntian",occ_configurations.res_citymun_182,res_brgy_31315
TRUE,"Salawagan",occ_configurations.res_citymun_182,res_brgy_31316
TRUE,"San Isidro",occ_configurations.res_citymun_182,res_brgy_31317
TRUE,"San Jose",occ_configurations.res_citymun_182,res_brgy_31318
TRUE,"San Roque",occ_configurations.res_citymun_182,res_brgy_31319
TRUE,"Santa Cruz",occ_configurations.res_citymun_182,res_brgy_31320
TRUE,"Santa Filomena",occ_configurations.res_citymun_182,res_brgy_31321
TRUE,"Minsalirak",occ_configurations.res_citymun_182,res_brgy_31322
TRUE,"Bonacao",occ_configurations.res_citymun_559,res_brgy_31323
TRUE,"Cabuling",occ_configurations.res_citymun_559,res_brgy_31324
TRUE,"Kawayan",occ_configurations.res_citymun_559,res_brgy_31325
TRUE,"Cayaga",occ_configurations.res_citymun_559,res_brgy_31326
TRUE,"Dao",occ_configurations.res_citymun_559,res_brgy_31327
TRUE,"Durian",occ_configurations.res_citymun_559,res_brgy_31328
TRUE,"Iglugsad",occ_configurations.res_citymun_559,res_brgy_31329
TRUE,"Kalagangan",occ_configurations.res_citymun_559,res_brgy_31330
TRUE,"Kibongcog",occ_configurations.res_citymun_559,res_brgy_31331
TRUE,"Little Baguio",occ_configurations.res_citymun_559,res_brgy_31332
TRUE,"Nacabuklad",occ_configurations.res_citymun_559,res_brgy_31333
TRUE,"Namnam",occ_configurations.res_citymun_559,res_brgy_31334
TRUE,"Palacpacan",occ_configurations.res_citymun_559,res_brgy_31335
TRUE,"Halapitan (Pob.)",occ_configurations.res_citymun_559,res_brgy_31336
TRUE,"San Jose",occ_configurations.res_citymun_559,res_brgy_31337
TRUE,"Santo Domingo",occ_configurations.res_citymun_559,res_brgy_31338
TRUE,"Tugop",occ_configurations.res_citymun_559,res_brgy_31339
TRUE,"Matupe",occ_configurations.res_citymun_559,res_brgy_31340
TRUE,"Bulalang",occ_configurations.res_citymun_559,res_brgy_31341
TRUE,"Candelaria",occ_configurations.res_citymun_559,res_brgy_31342
TRUE,"Mabuhay",occ_configurations.res_citymun_559,res_brgy_31343
TRUE,"Magkalungay",occ_configurations.res_citymun_559,res_brgy_31344
TRUE,"Malayanan",occ_configurations.res_citymun_559,res_brgy_31345
TRUE,"Sacramento Valley",occ_configurations.res_citymun_559,res_brgy_31346
TRUE,"Kisolon",occ_configurations.res_citymun_1176,res_brgy_31347
TRUE,"Culasi",occ_configurations.res_citymun_1176,res_brgy_31348
TRUE,"Licoan",occ_configurations.res_citymun_1176,res_brgy_31349
TRUE,"Lupiagan",occ_configurations.res_citymun_1176,res_brgy_31350
TRUE,"Ocasion",occ_configurations.res_citymun_1176,res_brgy_31351
TRUE,"Puntian",occ_configurations.res_citymun_1176,res_brgy_31352
TRUE,"San Roque",occ_configurations.res_citymun_1176,res_brgy_31353
TRUE,"San Vicente",occ_configurations.res_citymun_1176,res_brgy_31354
TRUE,"Poblacion",occ_configurations.res_citymun_1176,res_brgy_31355
TRUE,"Vista Villa",occ_configurations.res_citymun_1176,res_brgy_31356
TRUE,"Basak",occ_configurations.res_citymun_1177,res_brgy_31357
TRUE,"Baylanan",occ_configurations.res_citymun_1177,res_brgy_31358
TRUE,"Cacaon",occ_configurations.res_citymun_1177,res_brgy_31359
TRUE,"Colawingon",occ_configurations.res_citymun_1177,res_brgy_31360
TRUE,"Cosina",occ_configurations.res_citymun_1177,res_brgy_31361
TRUE,"Dagumbaan",occ_configurations.res_citymun_1177,res_brgy_31362
TRUE,"Dagundalahon",occ_configurations.res_citymun_1177,res_brgy_31363
TRUE,"Dominorog",occ_configurations.res_citymun_1177,res_brgy_31364
TRUE,"Lapok",occ_configurations.res_citymun_1177,res_brgy_31365
TRUE,"Indulang",occ_configurations.res_citymun_1177,res_brgy_31366
TRUE,"Lantud",occ_configurations.res_citymun_1177,res_brgy_31367
TRUE,"Liguron",occ_configurations.res_citymun_1177,res_brgy_31368
TRUE,"Lingi-on",occ_configurations.res_citymun_1177,res_brgy_31369
TRUE,"Lirongan",occ_configurations.res_citymun_1177,res_brgy_31370
TRUE,"Santo Niño (Lumbayawa)",occ_configurations.res_citymun_1177,res_brgy_31371
TRUE,"Miarayon",occ_configurations.res_citymun_1177,res_brgy_31372
TRUE,"Barangay 1 (Pob.)",occ_configurations.res_citymun_1177,res_brgy_31373
TRUE,"Barangay 2 (Pob.)",occ_configurations.res_citymun_1177,res_brgy_31374
TRUE,"Barangay 3 (Pob.)",occ_configurations.res_citymun_1177,res_brgy_31375
TRUE,"Barangay 4 (Pob.)",occ_configurations.res_citymun_1177,res_brgy_31376
TRUE,"Barangay 5 (Pob.)",occ_configurations.res_citymun_1177,res_brgy_31377
TRUE,"Sagaran",occ_configurations.res_citymun_1177,res_brgy_31378
TRUE,"Salucot",occ_configurations.res_citymun_1177,res_brgy_31379
TRUE,"San Antonio",occ_configurations.res_citymun_1177,res_brgy_31380
TRUE,"San Isidro",occ_configurations.res_citymun_1177,res_brgy_31381
TRUE,"San Miguel",occ_configurations.res_citymun_1177,res_brgy_31382
TRUE,"San Rafael",occ_configurations.res_citymun_1177,res_brgy_31383
TRUE,"Tagbak",occ_configurations.res_citymun_1177,res_brgy_31384
TRUE,"Tikalaan",occ_configurations.res_citymun_1177,res_brgy_31385
TRUE,"Bagontaas",occ_configurations.res_citymun_1178,res_brgy_31386
TRUE,"Banlag",occ_configurations.res_citymun_1178,res_brgy_31387
TRUE,"Barobo",occ_configurations.res_citymun_1178,res_brgy_31388
TRUE,"Batangan",occ_configurations.res_citymun_1178,res_brgy_31389
TRUE,"Catumbalon",occ_configurations.res_citymun_1178,res_brgy_31390
TRUE,"Colonia",occ_configurations.res_citymun_1178,res_brgy_31391
TRUE,"Concepcion",occ_configurations.res_citymun_1178,res_brgy_31392
TRUE,"Dagat-Kidavao",occ_configurations.res_citymun_1178,res_brgy_31393
TRUE,"Guinoyuran",occ_configurations.res_citymun_1178,res_brgy_31394
TRUE,"Kahapunan",occ_configurations.res_citymun_1178,res_brgy_31395
TRUE,"Laligan",occ_configurations.res_citymun_1178,res_brgy_31396
TRUE,"Lilingayon",occ_configurations.res_citymun_1178,res_brgy_31397
TRUE,"Lourdes",occ_configurations.res_citymun_1178,res_brgy_31398
TRUE,"Lumbayao",occ_configurations.res_citymun_1178,res_brgy_31399
TRUE,"Lumbo",occ_configurations.res_citymun_1178,res_brgy_31400
TRUE,"Lurogan",occ_configurations.res_citymun_1178,res_brgy_31401
TRUE,"Maapag",occ_configurations.res_citymun_1178,res_brgy_31402
TRUE,"Mabuhay",occ_configurations.res_citymun_1178,res_brgy_31403
TRUE,"Mailag",occ_configurations.res_citymun_1178,res_brgy_31404
TRUE,"Mt. Nebo",occ_configurations.res_citymun_1178,res_brgy_31405
TRUE,"Nabago",occ_configurations.res_citymun_1178,res_brgy_31406
TRUE,"Pinatilan",occ_configurations.res_citymun_1178,res_brgy_31407
TRUE,"Poblacion",occ_configurations.res_citymun_1178,res_brgy_31408
TRUE,"San Carlos",occ_configurations.res_citymun_1178,res_brgy_31409
TRUE,"San Isidro",occ_configurations.res_citymun_1178,res_brgy_31410
TRUE,"Sinabuagan",occ_configurations.res_citymun_1178,res_brgy_31411
TRUE,"Sinayawan",occ_configurations.res_citymun_1178,res_brgy_31412
TRUE,"Sugod",occ_configurations.res_citymun_1178,res_brgy_31413
TRUE,"Tongantongan",occ_configurations.res_citymun_1178,res_brgy_31414
TRUE,"Tugaya",occ_configurations.res_citymun_1178,res_brgy_31415
TRUE,"Vintar",occ_configurations.res_citymun_1178,res_brgy_31416
TRUE,"Cabulohan",occ_configurations.res_citymun_1179,res_brgy_31417
TRUE,"Canangaan",occ_configurations.res_citymun_1179,res_brgy_31418
TRUE,"Iba",occ_configurations.res_citymun_1179,res_brgy_31419
TRUE,"Imbatug",occ_configurations.res_citymun_1179,res_brgy_31420
TRUE,"Lambangan",occ_configurations.res_citymun_1179,res_brgy_31421
TRUE,"Mandaing",occ_configurations.res_citymun_1179,res_brgy_31422
TRUE,"Paradise",occ_configurations.res_citymun_1179,res_brgy_31423
TRUE,"Poblacion",occ_configurations.res_citymun_1179,res_brgy_31424
TRUE,"Anlogan",occ_configurations.res_citymun_1179,res_brgy_31425
TRUE,"Capinonan",occ_configurations.res_citymun_1179,res_brgy_31426
TRUE,"Dalacutan",occ_configurations.res_citymun_1179,res_brgy_31427
TRUE,"Freedom",occ_configurations.res_citymun_1179,res_brgy_31428
TRUE,"Mandahikan",occ_configurations.res_citymun_1179,res_brgy_31429
TRUE,"Mauswagon",occ_configurations.res_citymun_1179,res_brgy_31430
TRUE,"Jasaan",occ_configurations.res_citymun_1179,res_brgy_31431
TRUE,"Alga",occ_configurations.res_citymun_1180,res_brgy_31432
TRUE,"Bonbon",occ_configurations.res_citymun_1180,res_brgy_31433
TRUE,"Bura",occ_configurations.res_citymun_1180,res_brgy_31434
TRUE,"Catibac",occ_configurations.res_citymun_1180,res_brgy_31435
TRUE,"Compol",occ_configurations.res_citymun_1180,res_brgy_31436
TRUE,"Lawigan",occ_configurations.res_citymun_1180,res_brgy_31437
TRUE,"Liloan",occ_configurations.res_citymun_1180,res_brgy_31438
TRUE,"Looc",occ_configurations.res_citymun_1180,res_brgy_31439
TRUE,"Mainit",occ_configurations.res_citymun_1180,res_brgy_31440
TRUE,"Manduao",occ_configurations.res_citymun_1180,res_brgy_31441
TRUE,"Panghiawan",occ_configurations.res_citymun_1180,res_brgy_31442
TRUE,"Poblacion",occ_configurations.res_citymun_1180,res_brgy_31443
TRUE,"Santo Niño",occ_configurations.res_citymun_1180,res_brgy_31444
TRUE,"Tangaro",occ_configurations.res_citymun_1180,res_brgy_31445
TRUE,"Butay",occ_configurations.res_citymun_1181,res_brgy_31446
TRUE,"Cabuan",occ_configurations.res_citymun_1181,res_brgy_31447
TRUE,"Cantaan",occ_configurations.res_citymun_1181,res_brgy_31448
TRUE,"Liong",occ_configurations.res_citymun_1181,res_brgy_31449
TRUE,"Maac",occ_configurations.res_citymun_1181,res_brgy_31450
TRUE,"North Poblacion",occ_configurations.res_citymun_1181,res_brgy_31451
TRUE,"South Poblacion",occ_configurations.res_citymun_1181,res_brgy_31452
TRUE,"Benoni",occ_configurations.res_citymun_1182,res_brgy_31453
TRUE,"Binatubo (Binaliwan)",occ_configurations.res_citymun_1182,res_brgy_31454
TRUE,"Catohugan",occ_configurations.res_citymun_1182,res_brgy_31455
TRUE,"Hubangon",occ_configurations.res_citymun_1182,res_brgy_31456
TRUE,"Owakan",occ_configurations.res_citymun_1182,res_brgy_31457
TRUE,"Poblacion",occ_configurations.res_citymun_1182,res_brgy_31458
TRUE,"Puntod",occ_configurations.res_citymun_1182,res_brgy_31459
TRUE,"San Isidro",occ_configurations.res_citymun_1182,res_brgy_31460
TRUE,"San Jose",occ_configurations.res_citymun_1182,res_brgy_31461
TRUE,"San Miguel",occ_configurations.res_citymun_1182,res_brgy_31462
TRUE,"San Roque",occ_configurations.res_citymun_1182,res_brgy_31463
TRUE,"Tubod",occ_configurations.res_citymun_1182,res_brgy_31464
TRUE,"Tupsan Pequeño",occ_configurations.res_citymun_1182,res_brgy_31465
TRUE,"Agoho",occ_configurations.res_citymun_1183,res_brgy_31466
TRUE,"Anito",occ_configurations.res_citymun_1183,res_brgy_31467
TRUE,"Balbagon",occ_configurations.res_citymun_1183,res_brgy_31468
TRUE,"Baylao",occ_configurations.res_citymun_1183,res_brgy_31469
TRUE,"Benhaan",occ_configurations.res_citymun_1183,res_brgy_31470
TRUE,"Bug-ong",occ_configurations.res_citymun_1183,res_brgy_31471
TRUE,"Kuguita",occ_configurations.res_citymun_1183,res_brgy_31472
TRUE,"Magting",occ_configurations.res_citymun_1183,res_brgy_31473
TRUE,"Naasag",occ_configurations.res_citymun_1183,res_brgy_31474
TRUE,"Pandan",occ_configurations.res_citymun_1183,res_brgy_31475
TRUE,"Poblacion",occ_configurations.res_citymun_1183,res_brgy_31476
TRUE,"Soro-soro",occ_configurations.res_citymun_1183,res_brgy_31477
TRUE,"Tagdo",occ_configurations.res_citymun_1183,res_brgy_31478
TRUE,"Tupsan",occ_configurations.res_citymun_1183,res_brgy_31479
TRUE,"Yumbing",occ_configurations.res_citymun_1183,res_brgy_31480
TRUE,"Alangilan",occ_configurations.res_citymun_1184,res_brgy_31481
TRUE,"Bacnit",occ_configurations.res_citymun_1184,res_brgy_31482
TRUE,"Balite",occ_configurations.res_citymun_1184,res_brgy_31483
TRUE,"Bonbon",occ_configurations.res_citymun_1184,res_brgy_31484
TRUE,"Bugang",occ_configurations.res_citymun_1184,res_brgy_31485
TRUE,"Cuna",occ_configurations.res_citymun_1184,res_brgy_31486
TRUE,"Manuyog",occ_configurations.res_citymun_1184,res_brgy_31487
TRUE,"Mayana",occ_configurations.res_citymun_1184,res_brgy_31488
TRUE,"Poblacion",occ_configurations.res_citymun_1184,res_brgy_31489
TRUE,"Alegria",occ_configurations.res_citymun_1185,res_brgy_31490
TRUE,"Babalaya",occ_configurations.res_citymun_1185,res_brgy_31491
TRUE,"Babalayan Townsite",occ_configurations.res_citymun_1185,res_brgy_31492
TRUE,"Binuni",occ_configurations.res_citymun_1185,res_brgy_31493
TRUE,"Demologan",occ_configurations.res_citymun_1185,res_brgy_31494
TRUE,"Dimarao",occ_configurations.res_citymun_1185,res_brgy_31495
TRUE,"Esperanza",occ_configurations.res_citymun_1185,res_brgy_31496
TRUE,"Kahayag",occ_configurations.res_citymun_1185,res_brgy_31497
TRUE,"Liangan East",occ_configurations.res_citymun_1185,res_brgy_31498
TRUE,"Punod (Maliwanag)",occ_configurations.res_citymun_1185,res_brgy_31499
TRUE,"Mati",occ_configurations.res_citymun_1185,res_brgy_31500
TRUE,"Minaulon",occ_configurations.res_citymun_1185,res_brgy_31501
TRUE,"Pagayawan",occ_configurations.res_citymun_1185,res_brgy_31502
TRUE,"Poblacion Bacolod",occ_configurations.res_citymun_1185,res_brgy_31503
TRUE,"Rupagan",occ_configurations.res_citymun_1185,res_brgy_31504
TRUE,"Delabayan West",occ_configurations.res_citymun_1185,res_brgy_31505
TRUE,"Abaga",occ_configurations.res_citymun_1186,res_brgy_31506
TRUE,"Adapun-Ali (Dariat)",occ_configurations.res_citymun_1186,res_brgy_31507
TRUE,"Angandog (Bulao)",occ_configurations.res_citymun_1186,res_brgy_31508
TRUE,"Angayen (Balut)",occ_configurations.res_citymun_1186,res_brgy_31509
TRUE,"Bangko",occ_configurations.res_citymun_1186,res_brgy_31510
TRUE,"Batolacongan (Basagad)",occ_configurations.res_citymun_1186,res_brgy_31511
TRUE,"Buenavista",occ_configurations.res_citymun_1186,res_brgy_31512
TRUE,"Cadayonan",occ_configurations.res_citymun_1186,res_brgy_31513
TRUE,"Landa (Gadongan)",occ_configurations.res_citymun_1186,res_brgy_31514
TRUE,"Lumbac",occ_configurations.res_citymun_1186,res_brgy_31515
TRUE,"Mamaanun",occ_configurations.res_citymun_1186,res_brgy_31516
TRUE,"Maria-Cristina",occ_configurations.res_citymun_1186,res_brgy_31517
TRUE,"Matampay",occ_configurations.res_citymun_1186,res_brgy_31518
TRUE,"Nangka",occ_configurations.res_citymun_1186,res_brgy_31519
TRUE,"Pacalundo",occ_configurations.res_citymun_1186,res_brgy_31520
TRUE,"Poblacion East",occ_configurations.res_citymun_1186,res_brgy_31521
TRUE,"Poblacion West",occ_configurations.res_citymun_1186,res_brgy_31522
TRUE,"Sandor (Daduan)",occ_configurations.res_citymun_1186,res_brgy_31523
TRUE,"Sangcad (Cormatan )",occ_configurations.res_citymun_1186,res_brgy_31524
TRUE,"Sarip-Alawi (Payawan)",occ_configurations.res_citymun_1186,res_brgy_31525
TRUE,"Sigayan",occ_configurations.res_citymun_1186,res_brgy_31526
TRUE,"Andil",occ_configurations.res_citymun_1187,res_brgy_31527
TRUE,"Bagong Dawis",occ_configurations.res_citymun_1187,res_brgy_31528
TRUE,"Baroy Daku",occ_configurations.res_citymun_1187,res_brgy_31529
TRUE,"Bato",occ_configurations.res_citymun_1187,res_brgy_31530
TRUE,"Cabasagan",occ_configurations.res_citymun_1187,res_brgy_31531
TRUE,"Dalama",occ_configurations.res_citymun_1187,res_brgy_31532
TRUE,"Libertad",occ_configurations.res_citymun_1187,res_brgy_31533
TRUE,"Limwag",occ_configurations.res_citymun_1187,res_brgy_31534
TRUE,"Lindongan",occ_configurations.res_citymun_1187,res_brgy_31535
TRUE,"Maliwanag",occ_configurations.res_citymun_1187,res_brgy_31536
TRUE,"Manan-ao",occ_configurations.res_citymun_1187,res_brgy_31537
TRUE,"Pange",occ_configurations.res_citymun_1187,res_brgy_31538
TRUE,"Pindolonan",occ_configurations.res_citymun_1187,res_brgy_31539
TRUE,"Poblacion",occ_configurations.res_citymun_1187,res_brgy_31540
TRUE,"Princesa",occ_configurations.res_citymun_1187,res_brgy_31541
TRUE,"Rawan Point",occ_configurations.res_citymun_1187,res_brgy_31542
TRUE,"Riverside",occ_configurations.res_citymun_1187,res_brgy_31543
TRUE,"Sagadan (Sagadan Lower)",occ_configurations.res_citymun_1187,res_brgy_31544
TRUE,"Salong",occ_configurations.res_citymun_1187,res_brgy_31545
TRUE,"Tinubdan",occ_configurations.res_citymun_1187,res_brgy_31546
TRUE,"Sagadan Upper",occ_configurations.res_citymun_1187,res_brgy_31547
TRUE,"San Juan",occ_configurations.res_citymun_1187,res_brgy_31548
TRUE,"Village",occ_configurations.res_citymun_1187,res_brgy_31549
TRUE,"Abuno",occ_configurations.res_citymun_1188,res_brgy_31550
TRUE,"Bonbonon",occ_configurations.res_citymun_1188,res_brgy_31551
TRUE,"Bunawan",occ_configurations.res_citymun_1188,res_brgy_31552
TRUE,"Buru-un",occ_configurations.res_citymun_1188,res_brgy_31553
TRUE,"Dalipuga",occ_configurations.res_citymun_1188,res_brgy_31554
TRUE,"Digkilaan",occ_configurations.res_citymun_1188,res_brgy_31555
TRUE,"Hinaplanon",occ_configurations.res_citymun_1188,res_brgy_31556
TRUE,"Kabacsanan",occ_configurations.res_citymun_1188,res_brgy_31557
TRUE,"Kiwalan",occ_configurations.res_citymun_1188,res_brgy_31558
TRUE,"Mahayhay",occ_configurations.res_citymun_1188,res_brgy_31559
TRUE,"Mainit",occ_configurations.res_citymun_1188,res_brgy_31560
TRUE,"Mandulog",occ_configurations.res_citymun_1188,res_brgy_31561
TRUE,"Maria Cristina",occ_configurations.res_citymun_1188,res_brgy_31562
TRUE,"Palao",occ_configurations.res_citymun_1188,res_brgy_31563
TRUE,"Poblacion",occ_configurations.res_citymun_1188,res_brgy_31564
TRUE,"Puga-an",occ_configurations.res_citymun_1188,res_brgy_31565
TRUE,"Rogongon",occ_configurations.res_citymun_1188,res_brgy_31566
TRUE,"Santa Elena",occ_configurations.res_citymun_1188,res_brgy_31567
TRUE,"Santa Filomena",occ_configurations.res_citymun_1188,res_brgy_31568
TRUE,"Suarez",occ_configurations.res_citymun_1188,res_brgy_31569
TRUE,"Tambacan",occ_configurations.res_citymun_1188,res_brgy_31570
TRUE,"Saray-Tibanga",occ_configurations.res_citymun_1188,res_brgy_31571
TRUE,"Tipanoy",occ_configurations.res_citymun_1188,res_brgy_31572
TRUE,"Tominobo Proper",occ_configurations.res_citymun_1188,res_brgy_31573
TRUE,"Tominobo Upper",occ_configurations.res_citymun_1188,res_brgy_31574
TRUE,"Tubod",occ_configurations.res_citymun_1188,res_brgy_31575
TRUE,"Bagong Silang",occ_configurations.res_citymun_1188,res_brgy_31576
TRUE,"Del Carmen",occ_configurations.res_citymun_1188,res_brgy_31577
TRUE,"Dulag",occ_configurations.res_citymun_1188,res_brgy_31578
TRUE,"San Miguel",occ_configurations.res_citymun_1188,res_brgy_31579
TRUE,"Santiago",occ_configurations.res_citymun_1188,res_brgy_31580
TRUE,"Santo Rosario",occ_configurations.res_citymun_1188,res_brgy_31581
TRUE,"Tibanga",occ_configurations.res_citymun_1188,res_brgy_31582
TRUE,"Acmac",occ_configurations.res_citymun_1188,res_brgy_31583
TRUE,"Ditucalan",occ_configurations.res_citymun_1188,res_brgy_31584
TRUE,"Hindang",occ_configurations.res_citymun_1188,res_brgy_31585
TRUE,"Kalilangan",occ_configurations.res_citymun_1188,res_brgy_31586
TRUE,"Lanipao",occ_configurations.res_citymun_1188,res_brgy_31587
TRUE,"Luinab",occ_configurations.res_citymun_1188,res_brgy_31588
TRUE,"Panoroganan",occ_configurations.res_citymun_1188,res_brgy_31589
TRUE,"San Roque",occ_configurations.res_citymun_1188,res_brgy_31590
TRUE,"Ubaldo Laya",occ_configurations.res_citymun_1188,res_brgy_31591
TRUE,"Upper Hinaplanon",occ_configurations.res_citymun_1188,res_brgy_31592
TRUE,"Villa Verde",occ_configurations.res_citymun_1188,res_brgy_31593
TRUE,"Bagong Badian",occ_configurations.res_citymun_1189,res_brgy_31594
TRUE,"Bagong Silang",occ_configurations.res_citymun_1189,res_brgy_31595
TRUE,"Balili",occ_configurations.res_citymun_1189,res_brgy_31596
TRUE,"Bansarvil",occ_configurations.res_citymun_1189,res_brgy_31597
TRUE,"Belis",occ_configurations.res_citymun_1189,res_brgy_31598
TRUE,"Buenavista",occ_configurations.res_citymun_1189,res_brgy_31599
TRUE,"Butadon",occ_configurations.res_citymun_1189,res_brgy_31600
TRUE,"Cathedral Falls",occ_configurations.res_citymun_1189,res_brgy_31601
TRUE,"Concepcion",occ_configurations.res_citymun_1189,res_brgy_31602
TRUE,"Curvada",occ_configurations.res_citymun_1189,res_brgy_31603
TRUE,"De Asis",occ_configurations.res_citymun_1189,res_brgy_31604
TRUE,"Donggoan",occ_configurations.res_citymun_1189,res_brgy_31605
TRUE,"Durano",occ_configurations.res_citymun_1189,res_brgy_31606
TRUE,"Kahayagan",occ_configurations.res_citymun_1189,res_brgy_31607
TRUE,"Kidalos",occ_configurations.res_citymun_1189,res_brgy_31608
TRUE,"La Libertad",occ_configurations.res_citymun_1189,res_brgy_31609
TRUE,"Lapinig",occ_configurations.res_citymun_1189,res_brgy_31610
TRUE,"Mahayahay",occ_configurations.res_citymun_1189,res_brgy_31611
TRUE,"Malinas",occ_configurations.res_citymun_1189,res_brgy_31612
TRUE,"Maranding",occ_configurations.res_citymun_1189,res_brgy_31613
TRUE,"Margos",occ_configurations.res_citymun_1189,res_brgy_31614
TRUE,"Poblacion",occ_configurations.res_citymun_1189,res_brgy_31615
TRUE,"Pulang Yuta",occ_configurations.res_citymun_1189,res_brgy_31616
TRUE,"San Isidro",occ_configurations.res_citymun_1189,res_brgy_31617
TRUE,"San Vicente",occ_configurations.res_citymun_1189,res_brgy_31618
TRUE,"Santa Cruz",occ_configurations.res_citymun_1189,res_brgy_31619
TRUE,"Santo Tomas",occ_configurations.res_citymun_1189,res_brgy_31620
TRUE,"Suso",occ_configurations.res_citymun_1189,res_brgy_31621
TRUE,"Taguitic",occ_configurations.res_citymun_1189,res_brgy_31622
TRUE,"Tiacongan",occ_configurations.res_citymun_1189,res_brgy_31623
TRUE,"Tipolo",occ_configurations.res_citymun_1189,res_brgy_31624
TRUE,"Tulatulahan",occ_configurations.res_citymun_1189,res_brgy_31625
TRUE,"Waterfalls",occ_configurations.res_citymun_1189,res_brgy_31626
TRUE,"Bangaan",occ_configurations.res_citymun_1190,res_brgy_31627
TRUE,"Bangco",occ_configurations.res_citymun_1190,res_brgy_31628
TRUE,"Bansarvil II",occ_configurations.res_citymun_1190,res_brgy_31629
TRUE,"Bauyan",occ_configurations.res_citymun_1190,res_brgy_31630
TRUE,"Cabongbongan",occ_configurations.res_citymun_1190,res_brgy_31631
TRUE,"Calibao",occ_configurations.res_citymun_1190,res_brgy_31632
TRUE,"Calipapa",occ_configurations.res_citymun_1190,res_brgy_31633
TRUE,"Calube",occ_configurations.res_citymun_1190,res_brgy_31634
TRUE,"Campo Islam",occ_configurations.res_citymun_1190,res_brgy_31635
TRUE,"Capocao",occ_configurations.res_citymun_1190,res_brgy_31636
TRUE,"Dabliston",occ_configurations.res_citymun_1190,res_brgy_31637
TRUE,"Dangulaan",occ_configurations.res_citymun_1190,res_brgy_31638
TRUE,"Ditago",occ_configurations.res_citymun_1190,res_brgy_31639
TRUE,"Ilian",occ_configurations.res_citymun_1190,res_brgy_31640
TRUE,"Kauswagan",occ_configurations.res_citymun_1190,res_brgy_31641
TRUE,"Kirapan",occ_configurations.res_citymun_1190,res_brgy_31642
TRUE,"Koreo",occ_configurations.res_citymun_1190,res_brgy_31643
TRUE,"Lantawan",occ_configurations.res_citymun_1190,res_brgy_31644
TRUE,"Mabuhay",occ_configurations.res_citymun_1190,res_brgy_31645
TRUE,"Maguindanao",occ_configurations.res_citymun_1190,res_brgy_31646
TRUE,"Mahayahay",occ_configurations.res_citymun_1190,res_brgy_31647
TRUE,"Mamagum",occ_configurations.res_citymun_1190,res_brgy_31648
TRUE,"Pandanan",occ_configurations.res_citymun_1190,res_brgy_31649
TRUE,"Payong",occ_configurations.res_citymun_1190,res_brgy_31650
TRUE,"Piraka",occ_configurations.res_citymun_1190,res_brgy_31651
TRUE,"Pikalawag",occ_configurations.res_citymun_1190,res_brgy_31652
TRUE,"Pikinit",occ_configurations.res_citymun_1190,res_brgy_31653
TRUE,"Poblacion",occ_configurations.res_citymun_1190,res_brgy_31654
TRUE,"Ramain",occ_configurations.res_citymun_1190,res_brgy_31655
TRUE,"Rebucon",occ_configurations.res_citymun_1190,res_brgy_31656
TRUE,"Sigayan",occ_configurations.res_citymun_1190,res_brgy_31657
TRUE,"Sugod",occ_configurations.res_citymun_1190,res_brgy_31658
TRUE,"Tagulo",occ_configurations.res_citymun_1190,res_brgy_31659
TRUE,"Tantaon",occ_configurations.res_citymun_1190,res_brgy_31660
TRUE,"Topocon (Capocgo)",occ_configurations.res_citymun_1190,res_brgy_31661
TRUE,"Dalama",occ_configurations.res_citymun_1190,res_brgy_31662
